"id","keywords_SplitResultList"
335805,"2957,vietnam war"
128209,"[]"
43371,"15149,monkey"
84056,"[]"
214146,"[]"
57967,"[]"
38517,"[]"
102198,"[]"
13748,"[]"
262436,"[]"
23843,"[]"
115187,"[]"
19582,"10183,independent film"
245685,"[]"
42934,"[]"
105680,"[]"
296456,"[]"
179966,"[]"
312796,"2702,golf"
334742,"[]"
291865,"321,terror"
291865,"1299,monster"
291865,"1927,car breakdown"
291865,"2025,tractor"
291865,"3133,vampire"
291865,"4932,farm"
291865,"9743,stranded"
291865,"13127,farmhouse"
291865,"14985,ireland"
317744,"9826,murder"
317744,"10226,neighbor"
317744,"157799,older woman younger man relationship"
317744,"187056,woman director"
317744,"207767,erotic thriller"
317744,"229299,affair"
332936,"164148,dark past"
332936,"191308,ex-boxer"
275696,"10183,independent film"
101724,"14527,storm"
277610,"[]"
332488,"12377,zombie"
276488,"388,scotland"
276488,"6149,police"
276488,"9826,murder"
276488,"14819,violence"
276488,"156104,stranger"
240483,"4278,invasion"
240483,"14544,robot"
319924,"11477,talking animal"
319924,"11478,talking dog"
173224,"167043,road movie"
58788,"[]"
330011,"[]"
261824,"572,sex"
309887,"1930,kidnapping"
309887,"3134,louisiana"
308017,"4748,lodge"
308017,"201713,isolated"
308017,"202579,retreat"
319986,"6782,addiction"
319986,"188991,drunkenness"
4199,"2281,mistake in person"
4199,"4812,plan"
4199,"9920,royalty"
4199,"15016,twins"
285649,"[]"
279984,"156321,tv movie"
81009,"157669,health club"
20121,"2041,island"
20121,"14586,construction site"
188684,"209998,japanese new wave"
33723,"[]"
206237,"[]"
38918,"[]"
217412,"[]"
213950,"[]"
316776,"409,africa"
316776,"10175,drug cartel"
316776,"169590,police raid"
27717,"305,moon"
27717,"1423,asteroid"
27717,"11034,b movie"
21905,"[]"
30341,"212,london england"
30341,"642,robbery"
30341,"818,based on novel"
30341,"13142,gangster"
30341,"33458,gay man"
312791,"293,female nudity"
312791,"572,sex"
312791,"1879,shower"
312791,"2177,sauna"
312791,"2483,nudity"
312791,"3016,security camera"
312791,"6095,house"
312791,"6435,webcam"
312791,"6614,website"
312791,"9826,murder"
312791,"10768,lesbian"
312791,"11040,masked killer"
312791,"12339,slasher"
312791,"14557,undressing"
312791,"14819,violence"
312791,"14903,home invasion"
312791,"15069,masked man"
312791,"18046,internet chat"
312791,"18049,sex scene"
312791,"18314,internet porn"
312791,"41180,security guard"
312791,"157676,disfigured face"
312791,"158436,porn actress"
312791,"191007,skirt"
312791,"207844,college student"
312791,"222108,rubber mask"
79698,"[]"
209112,"849,dc comics"
209112,"7002,vigilante"
209112,"9715,superhero"
209112,"9717,based on comic"
209112,"9748,revenge"
209112,"163455,super powers"
209112,"195242,clark kent"
209112,"195243,bruce wayne"
209112,"229266,dc extended universe"
94935,"155204,development"
313646,"[]"
208756,"[]"
192573,"[]"
158503,"[]"
334449,"[]"
315417,"[]"
91527,"187056,woman director"
109515,"[]"
249677,"[]"
263314,"[]"
82935,"390,skateboarding"
82935,"11053,punk rock"
214210,"237,gay"
214210,"2348,hustler"
36952,"13028,writer"
275657,"390,skateboarding"
275657,"14964,drug"
79838,"[]"
43000,"[]"
3026,"848,double life"
3026,"156033,jekyll and hyde"
47755,"10183,independent film"
47755,"33475,songwriter"
47755,"187056,woman director"
32323,"[]"
303483,"187056,woman director"
201277,"[]"
49398,"588,rome"
128767,"[]"
300600,"240,underdog"
300600,"6974,rise and fall"
300600,"12662,wrongful imprisonment"
332177,"378,prison"
332177,"703,detective"
332177,"1563,prisoner"
332177,"5643,prison warden"
332177,"9748,revenge"
332177,"187056,woman director"
338518,"[]"
285549,"[]"
297633,"[]"
286548,"779,martial arts"
286548,"1453,amnesia"
286548,"41645,based on video game"
272435,"1415,small town"
272435,"2132,literature"
272435,"34079,death"
272435,"157499,mother son relationship"
272435,"187056,woman director"
272435,"217115,art restoration"
272435,"232903,reading a diary"
290556,"[]"
142391,"18525,fbi agent"
283686,"[]"
296367,"[]"
307479,"10738,diner"
307479,"187056,woman director"
16261,"293,female nudity"
16261,"402,clone"
16261,"736,journalist"
16261,"4005,human experimentation"
16261,"164657,perfectionist"
16261,"199656,white woman"
179340,"3914,kitchen"
179340,"4344,musical"
179340,"4676,whale"
179340,"6435,webcam"
179340,"12990,singing"
179340,"15016,twins"
92424,"[]"
31003,"3133,vampire"
31003,"3633,dracula"
31003,"9259,vampire hunter"
31003,"162729,van helsing"
230217,"3451,housewife"
230217,"187056,woman director"
40000,"10183,independent film"
73933,"616,witch"
73933,"2904,mummy"
73933,"6737,frankenstein"
73933,"9755,parody"
73933,"11431,wrestler"
73933,"11800,mockumentary"
73933,"12564,werewolf"
73933,"18193,swamp monster"
73933,"161893,cyclops"
77171,"[]"
37789,"[]"
44859,"162335,mortuary"
41574,"293,female nudity"
41574,"2483,nudity"
41574,"10183,independent film"
41574,"10678,mosquito"
41574,"12394,chainsaw"
41574,"158091,giant insect"
41574,"223059,animal horror"
41587,"818,based on novel"
41587,"6259,psychopath"
41587,"9937,suspense"
41587,"10183,independent film"
41587,"158591,injury"
168361,"9826,murder"
168361,"10508,teacher"
168361,"12105,student"
168361,"155532,fatal attraction"
168361,"181523,teacher student sex"
168361,"187056,woman director"
279692,"[]"
29597,"14760,scientist"
71687,"[]"
4645,"2706,milan"
4645,"5893,mama's boy"
4645,"6096,furniture"
52653,"[]"
287793,"3432,bangkok"
287793,"5159,tourist"
287793,"6614,website"
287793,"11615,internet"
287793,"14819,violence"
21896,"[]"
29797,"[]"
65683,"10540,bollywood"
258353,"156321,tv movie"
63326,"[]"
116379,"[]"
161825,"[]"
221981,"[]"
344255,"[]"
68193,"128,love triangle"
68193,"10809,teenage girl"
39824,"[]"
200450,"[]"
262522,"[]"
137776,"894,depression"
137776,"13130,teenager"
137776,"41329,mental illness"
137776,"156321,tv movie"
137776,"190101,new student"
226701,"[]"
306825,"[]"
225850,"[]"
270383,"[]"
259894,"[]"
18016,"[]"
159763,"[]"
103635,"[]"
288668,"[]"
69393,"[]"
157655,"[]"
38330,"[]"
346570,"2671,heroin"
346570,"6270,high school"
346570,"6782,addiction"
346570,"13130,teenager"
346570,"14964,drug"
346570,"156321,tv movie"
346570,"187056,woman director"
242466,"[]"
239513,"9748,revenge"
239513,"14534,relationship"
239513,"14540,death by accident"
239513,"155816,ex-wife"
224251,"187056,woman director"
264560,"6438,anorexia"
264560,"172383,eating disorder"
70104,"793,drowning"
70104,"9672,based on true story"
70104,"9826,murder"
70104,"9872,grief"
70104,"10235,family relationships"
70104,"33722,true crime"
60664,"[]"
143966,"[]"
116609,"[]"
157075,"[]"
122982,"[]"
17241,"[]"
118406,"233,japan"
118406,"2486,fantasy"
118406,"5331,village"
118406,"9673,love"
118406,"10278,ninja"
118406,"10336,animation"
118406,"10724,naruto shippuuden"
118406,"12446,another dimension"
118406,"13130,teenager"
118406,"14955,fighting"
118406,"33656,pervert"
118406,"168490,dead parents"
118406,"210024,anime"
118406,"214834,throwing star"
118406,"215762,naruto"
118406,"224526,onsen"
75471,"9672,based on true story"
75471,"9826,murder"
75471,"13130,teenager"
75471,"159947,parents"
42554,"[]"
140934,"187056,woman director"
110204,"[]"
78403,"[]"
81470,"10601,blaxploitation"
38364,"1956,world war ii"
38364,"191110,army base"
108391,"293,female nudity"
108391,"351,poison"
108391,"11320,tenant"
64572,"[]"
128979,"2052,traitor"
128979,"3650,child hero"
128979,"11085,castaway"
128979,"163441,adventure hero"
128979,"169953,lost treasure"
128979,"181099,pirate captain"
23692,"[]"
65367,"1589,sniper"
65367,"9720,woods"
65367,"9721,hunting trip"
65367,"9937,suspense"
65367,"10183,independent film"
65367,"210012,mumblegore"
114162,"293,female nudity"
114162,"745,nun"
114162,"2483,nudity"
114162,"9712,possession"
114162,"10093,priest"
114162,"161261,demonic possession"
114162,"193017,nuns"
114162,"195222,nunsploitation"
9949,"1889,lake"
9949,"4522,supermodel"
9949,"6805,fashion photographer"
9949,"34094,extramarital affair"
130267,"9554,osama bin laden"
130267,"11219,navy seal"
58075,"[]"
42966,"4110,bombay india"
42966,"6840,criminal past"
42966,"9730,crime boss"
42966,"10391,mafia"
42966,"14636,india"
41993,"[]"
123938,"187056,woman director"
42140,"972,refugee"
42140,"1223,switzerland"
42140,"1422,boat"
42140,"13008,train"
21181,"1900,immigration"
104431,"187056,woman director"
43764,"[]"
273707,"[]"
89309,"187056,woman director"
72544,"3452,love letter"
72544,"188994,publisher"
268245,"[]"
257238,"[]"
279086,"187056,woman director"
46106,"233,japan"
46106,"1327,war crimes"
46106,"1956,world war ii"
46106,"33756,deaf"
46106,"184343,quadriplegic"
46106,"207765,wife beater"
74666,"187056,woman director"
73329,"515,women"
73329,"221275,greek movies"
250376,"[]"
143144,"[]"
37413,"18525,fbi agent"
43773,"10183,independent film"
43773,"10508,teacher"
43773,"10873,school"
43773,"18009,iran"
36329,"10586,korea"
36329,"187056,woman director"
117343,"[]"
43756,"10183,independent film"
43756,"179417,hippie parents"
243462,"[]"
212748,"[]"
46197,"414,hunter"
46197,"2043,lion"
46197,"10349,survival"
46197,"209714,3d"
192644,"2340,paranoia"
192644,"10410,conspiracy"
192644,"190256,sound waves"
8932,"187056,woman director"
86777,"2957,vietnam war"
74477,"958,indian lead"
74477,"2274,sikh"
74477,"3262,surgeon"
74477,"12425,racism"
74477,"219896,assimilation"
173917,"[]"
71243,"4410,u.s. navy"
144206,"612,hotel"
144206,"966,beach"
144206,"8087,horror"
144206,"9714,remake"
144206,"207056,rambler"
144206,"207057,ill wife"
144206,"207058,carer"
152266,"[]"
301368,"[]"
171648,"378,prison"
75981,"[]"
202960,"[]"
263794,"1016,wyoming"
263794,"1994,wolf"
263794,"18068,teenage boy"
263794,"187056,woman director"
263794,"189153,yellowstone"
30688,"33841,incest"
30688,"187056,woman director"
161565,"10909,lawyer"
161565,"156037,socialite"
317144,"10333,stalking"
317144,"10624,bully"
317144,"12361,hacking"
317144,"13130,teenager"
317144,"155555,computer hacker"
317144,"156321,tv movie"
317144,"166678,twitter"
73098,"[]"
174350,"187056,woman director"
189080,"[]"
234555,"[]"
209248,"[]"
44647,"[]"
213648,"[]"
240154,"11800,mockumentary"
240154,"12396,hollywood"
240154,"196064,life coach"
285024,"[]"
284729,"[]"
29109,"[]"
193652,"5783,classical music"
193652,"204091,shapes"
49190,"[]"
24686,"[]"
277237,"212,london england"
277237,"10978,bad cop"
146371,"456,mother"
146371,"9748,revenge"
146371,"156316,troubled teen"
146371,"171411,teen suicide"
146371,"184352,rape and revenge"
41945,"[]"
179641,"456,mother"
179641,"549,prostitute"
179641,"572,sex"
179641,"2483,nudity"
179641,"9673,love"
179641,"13130,teenager"
179641,"156634,tv"
270173,"[]"
331781,"1416,jazz"
331781,"1803,drug addiction"
331781,"2635,overdose"
331781,"5565,biography"
331781,"6782,addiction"
331781,"10649,drug rehab"
331781,"18179,drug addict"
331781,"41352,drug overdose"
331781,"47017,jazz singer"
331781,"162078,female singer"
331781,"164296,addict"
331781,"172383,eating disorder"
331781,"199364,rehab"
37613,"187056,woman director"
72183,"[]"
253622,"[]"
25764,"186,christianity"
25764,"188,buddhism"
25764,"237,gay"
25764,"246,dancing"
25764,"699,love at first sight"
25764,"1930,kidnapping"
25764,"2560,paparazzi"
25764,"3149,gangster boss"
25764,"6270,high school"
25764,"6373,sadomasochism"
25764,"6733,bullying"
25764,"6935,erection"
25764,"9717,based on comic"
25764,"9888,spanking"
25764,"12987,poverty"
25764,"17975,transgender"
25764,"33451,masturbation"
25764,"155707,musical number"
25764,"155722,teen comedy"
25764,"158540,south korea"
25764,"158752,schoolgirl uniform"
25764,"161893,cyclops"
25764,"172789,cross dresser"
25764,"196478,cybersex"
25764,"197307,teenage prostitution"
25764,"197314,sexually transmitted disease"
25764,"197316,child given up for adoption"
25764,"197319,giant dragon"
25764,"197320,pyramid scheme"
25764,"197321,community outhouse"
25764,"197322,bucket of urine"
46783,"549,prostitute"
46783,"10183,independent film"
46783,"11494,drug use"
46783,"12420,unsimulated sex"
272892,"[]"
140489,"[]"
29562,"572,sex"
29562,"3098,castle"
29562,"4728,knife"
29562,"6158,cult"
29562,"9727,thief"
29562,"155697,aristocrat"
277702,"1562,hostage"
277702,"156121,ex-con"
277702,"207156,family hostage"
277702,"209044,white supremacy"
195912,"[]"
57327,"596,adultery"
57327,"1664,eroticism"
57327,"187056,woman director"
63319,"187056,woman director"
41869,"[]"
343977,"155655,tom and jerry"
72972,"[]"
14787,"155655,tom and jerry"
42246,"[]"
43956,"212,london england"
43956,"392,england"
43956,"703,detective"
43956,"9401,sherlock holmes"
43956,"155655,tom and jerry"
43956,"161155,kids"
43956,"198271,intelligent animals"
199753,"[]"
139374,"[]"
39408,"1299,monster"
39408,"4375,transformation"
39408,"7994,water monster"
39408,"9663,sequel"
39408,"9826,murder"
39408,"13031,creature"
39408,"14760,scientist"
39408,"33696,sea monster"
39408,"156317,lagoon"
39408,"223400,gill man"
251671,"[]"
102016,"[]"
45302,"[]"
86326,"[]"
124042,"3358,haunted house"
124042,"9826,murder"
124042,"10707,mother daughter relationship"
124042,"168468,dead father"
202722,"2804,exploitation"
202722,"191146,amazon women"
58487,"[]"
159389,"187056,woman director"
125911,"[]"
19598,"10183,independent film"
100061,"[]"
121604,"[]"
55012,"8029,drama"
55012,"10092,mystery"
55012,"10794,snow"
55012,"11727,crime scene"
56766,"5565,biography"
110122,"[]"
115290,"9743,stranded"
115290,"10792,marooned"
115290,"13130,teenager"
115290,"33910,high school student"
115290,"155746,deserted island"
115290,"157524,tropical island"
115290,"167861,caribbean"
115290,"179578,lost at sea"
96995,"237,gay"
96995,"33455,chick flick"
82626,"[]"
174341,"549,prostitute"
174341,"1326,infidelity"
108322,"2956,vietnam"
108322,"9673,love"
108322,"13008,train"
108322,"13065,soldier"
6962,"2974,jesus christ"
6962,"4379,time travel"
6962,"15395,antique"
6962,"41586,archaeologist"
16355,"3762,darkness"
16355,"41645,based on video game"
16355,"155099,sonic the hedgehog"
16355,"155102,eggman"
16355,"155103,tails"
16355,"155104,knuckles"
16355,"155107,land of the sky"
16355,"210024,anime"
16355,"214774,ova"
54099,"[]"
49701,"214549,short"
45948,"[]"
143344,"898,hip-hop"
143344,"6027,music"
143344,"14964,drug"
143344,"154954,social injustice"
143344,"162735,disability"
143344,"194451,social issues"
49711,"214549,short"
43027,"[]"
45997,"[]"
46769,"[]"
60087,"10601,blaxploitation"
29420,"2483,nudity"
29420,"10183,independent film"
29420,"190370,erotic movie"
29419,"291,circus"
29419,"2552,chimp"
29419,"3473,carnival"
29419,"157972,chimpanzee"
81937,"10601,blaxploitation"
81937,"11532,grindhouse"
81937,"14964,drug"
3125,"690,gorilla"
3125,"1299,monster"
3125,"3598,ax"
3125,"3633,dracula"
3125,"5498,lsd"
3125,"6737,frankenstein"
3125,"11181,decapitation"
3125,"14964,drug"
3125,"18439,schlock"
3125,"155582,amusement park"
3125,"177372,rooftop chase"
3125,"183559,decapitated head"
3125,"198102,frankenstein's monster"
3125,"207405,poverty row film"
42477,"10125,mad scientist"
42477,"10183,independent film"
42477,"18439,schlock"
42477,"180340,voyeur"
42477,"203836,brain transplant"
42477,"208580,acid"
82667,"570,rape"
82667,"9748,revenge"
82667,"10183,independent film"
82667,"10322,native american"
82667,"14808,scalping"
82667,"18109,knife fight"
37042,"236,suicide"
37042,"2483,nudity"
37042,"9503,outlaw"
37042,"10183,independent film"
37042,"10292,gore"
37042,"14736,motorcycle gang"
37042,"167159,switchblade"
5742,"255,male nudity"
5742,"293,female nudity"
5742,"428,nurse"
5742,"798,sheriff"
5742,"2483,nudity"
5742,"2804,exploitation"
5742,"4616,apache"
5742,"8181,swimming pool"
5742,"9826,murder"
5742,"9887,surrealism"
5742,"10688,breast"
5742,"10768,lesbian"
5742,"10950,shootout"
5742,"14819,violence"
5742,"15136,female homosexuality"
5742,"15483,car chase"
5742,"18034,desert"
5742,"18049,sex scene"
5742,"154780,buxom"
5742,"155477,softcore"
5747,"293,female nudity"
5744,"33625,illegal prostitution"
5648,"293,female nudity"
5648,"2483,nudity"
5648,"4204,deputy"
5648,"10332,salesman"
5748,"293,female nudity"
5748,"190370,erotic movie"
22373,"6054,friendship"
254472,"158091,giant insect"
270771,"4458,post-apocalyptic"
270771,"9748,revenge"
270771,"9826,murder"
270771,"10349,survival"
270771,"180999,drought"
248934,"128,love triangle"
248934,"13028,writer"
248934,"155697,aristocrat"
248934,"160279,18th century"
248934,"209012,riedrich schiller"
347157,"[]"
129552,"[]"
126692,"[]"
85110,"[]"
127148,"[]"
127320,"[]"
127323,"[]"
207454,"[]"
141603,"[]"
264999,"3230,male friendship"
264999,"3688,strip club"
264999,"7312,road trip"
264999,"155857,strip tease"
264999,"199040,strip"
26599,"3098,castle"
26599,"9826,murder"
260840,"[]"
346490,"[]"
289891,"187056,woman director"
200511,"642,robbery"
72808,"[]"
148757,"[]"
198466,"2849,key"
198466,"3837,failure"
198466,"5252,misery"
198466,"8201,satire"
198466,"9673,love"
198466,"14735,motorcycle"
81787,"[]"
53914,"1664,eroticism"
53914,"5565,biography"
53914,"9833,lesbian relationship"
53914,"10180,homosexuality"
53914,"33841,incest"
53648,"[]"
3935,"255,male nudity"
3935,"293,female nudity"
3935,"6192,relation"
3935,"6935,erection"
3935,"33479,single father"
63176,"[]"
81775,"[]"
108179,"966,beach"
108179,"188959,plague"
99095,"198129,episode film"
150605,"[]"
61823,"10123,dark comedy"
67378,"[]"
99883,"2564,wheelchair"
99883,"3065,minister"
110924,"33632,apartment"
93907,"[]"
348090,"187056,woman director"
85956,"219802,feel bad comedy"
85956,"220025,life changes"
85956,"220026,sick parent"
172824,"[]"
112963,"[]"
172548,"[]"
155724,"5340,investigation"
155724,"156938,insurance"
155724,"159531,insurance agent"
179603,"642,robbery"
179603,"798,sheriff"
70046,"[]"
201350,"[]"
60662,"2393,adoption"
60662,"6270,high school"
60662,"9457,single"
60662,"10984,true"
60662,"13130,teenager"
60662,"13149,pregnancy"
60662,"14648,parent"
60662,"156478,boyfriend"
42916,"4257,amulet"
42916,"12377,zombie"
42916,"15001,demon"
42916,"18123,necromancer"
226188,"[]"
137310,"2735,veterinarian"
332354,"703,detective"
332354,"6711,crisis"
332354,"15190,gipsy"
332354,"167043,road movie"
332354,"167541,buddy comedy"
248426,"3335,halloween"
248426,"9748,revenge"
248426,"12339,slasher"
248426,"155658,blonde woman"
107262,"[]"
56608,"[]"
169594,"[]"
251544,"[]"
101176,"[]"
42971,"[]"
172729,"[]"
71884,"[]"
46227,"6270,high school"
46227,"9844,car crash"
46227,"162846,ghost"
261041,"10637,food"
253263,"[]"
98349,"[]"
75329,"187056,woman director"
59147,"[]"
33429,"10183,independent film"
33429,"187056,woman director"
75657,"[]"
305969,"4458,post-apocalyptic"
68050,"[]"
41771,"187056,woman director"
59171,"[]"
114221,"187056,woman director"
15638,"9748,revenge"
15638,"13142,gangster"
57709,"[]"
151923,"570,rape"
151923,"1992,professor"
151923,"3182,seduction"
151923,"5905,father"
151923,"14534,relationship"
151923,"14893,art"
151923,"33720,guilt"
77625,"4048,musician"
77625,"5767,summer camp"
77625,"6149,police"
77625,"8508,party"
77625,"8680,ferrari"
77625,"9826,murder"
77625,"15209,dead boy"
77625,"33624,band"
221161,"[]"
270221,"3754,legend"
270221,"13153,spirit"
66590,"[]"
120457,"33841,incest"
101956,"167043,road movie"
278927,"818,based on novel"
278927,"1585,snake"
278927,"1994,wolf"
278927,"2857,elephant"
278927,"4809,tiger"
278927,"5650,feral child"
278927,"8775,panther"
278927,"9714,remake"
278927,"10468,bear"
278927,"10787,jungle"
278927,"11477,talking animal"
278927,"13014,orphan"
278927,"18165,animal"
278927,"167625,talking to animals"
65973,"210024,anime"
65973,"229649,dragon ball,"
303857,"210024,anime"
113525,"[]"
82191,"[]"
169962,"1563,prisoner"
169962,"3537,orchestra"
169962,"4595,u.s. army"
169962,"14643,battle"
344560,"[]"
131830,"[]"
37501,"11587,dummy"
37501,"170827,sex comedy"
156140,"[]"
87194,"[]"
316002,"2864,one-night stand"
316002,"9799,romantic comedy"
316002,"223162,accidental love"
206514,"2280,emperor"
206514,"5049,ancient rome"
206514,"6731,british"
206514,"6917,epic"
206514,"9682,history"
206514,"10085,betrayal"
206514,"11162,miniseries"
206514,"41282,political intriguexa0"
27379,"[]"
41419,"2078,mammoth"
41419,"2598,museum"
41419,"4862,alien life-form"
32158,"10586,korea"
113958,"[]"
316654,"1416,jazz"
316654,"2792,boxer"
316654,"9807,noir"
316654,"10291,organized crime"
316654,"10540,bollywood"
316654,"13142,gangster"
112672,"163127,mexican"
112672,"163188,confederate"
112672,"168598,southern accent"
112672,"185441,civil war veteran"
70669,"[]"
126306,"[]"
259075,"6152,supernatural"
259075,"6212,smuggling"
259075,"7890,bermuda triangle"
259075,"15097,shark"
259075,"156091,missing person"
259075,"156117,illegal drugs"
294819,"[]"
105087,"1453,amnesia"
105087,"9826,murder"
105087,"11039,giallo"
105087,"11469,memory loss"
105087,"34094,extramarital affair"
105087,"168192,speedboatxa0"
27743,"[]"
293270,"[]"
124504,"[]"
53121,"10183,independent film"
114594,"[]"
172469,"[]"
197626,"10303,domestic abuse"
197626,"11925,domestic violence"
126841,"[]"
297621,"187056,woman director"
45377,"9937,suspense"
45377,"11038,trial"
167153,"41329,mental illness"
167153,"207716,actor"
23691,"2795,mystic"
23691,"2908,secret society"
23691,"9714,remake"
23691,"10058,sorority"
23691,"156174,occult"
80327,"14673,disease"
80327,"18035,family"
80327,"187056,woman director"
204607,"[]"
143547,"3352,tree"
143547,"4183,wife"
143547,"5923,sister"
143547,"9872,grief"
143547,"10322,native american"
143547,"13092,corpse"
61542,"1228,1970s"
61542,"6719,montreal"
61542,"155490,disco"
61542,"194729,disco dancing"
137484,"8508,party"
137484,"13149,pregnancy"
137484,"199686,near-death experience"
39242,"[]"
34557,"10183,independent film"
78096,"[]"
102931,"[]"
188529,"2407,fireworks"
188529,"4227,toronto"
188529,"5286,bob dylan"
188529,"13088,summer"
188529,"13130,teenager"
188529,"208289,1980s"
188529,"210268,long weekend"
285856,"236,suicide"
285856,"9503,outlaw"
285856,"209943,teenage son"
73353,"[]"
20227,"6029,concert"
17022,"637,pop"
17022,"4344,musical"
101752,"3718,adult"
101752,"159551,pink film"
101752,"190370,erotic movie"
319090,"[]"
129067,"9887,surrealism"
129067,"214549,short"
41141,"[]"
203801,"470,spy"
203801,"2106,cold war"
203801,"9714,remake"
203801,"10988,based on tv series"
203801,"167316,buddy cop"
203801,"190654,russian spy"
203801,"197822,american spy"
320385,"1786,heart attack"
320385,"6514,health care"
293625,"[]"
172785,"1009,baby"
172785,"5905,father"
172785,"9713,friends"
172785,"13149,pregnancy"
172785,"162271,husband"
172785,"187056,woman director"
38246,"641,single parent"
38246,"818,based on novel"
38246,"8685,anti-christ"
38246,"10183,independent film"
44952,"10183,independent film"
63971,"[]"
240737,"[]"
74546,"[]"
112878,"4097,independence"
112878,"10303,domestic abuse"
112878,"155794,physical abuse"
137683,"1326,infidelity"
137683,"1421,birthday"
137683,"1721,fight"
137683,"3914,kitchen"
137683,"4552,beer"
137683,"5732,birthday party"
137683,"11732,cigarette smoking"
137683,"33624,band"
137683,"208591,abortion"
137683,"219802,feel bad comedy"
134018,"[]"
163583,"[]"
82634,"[]"
323027,"849,dc comics"
323027,"9715,superhero"
323027,"163455,super powers"
83785,"[]"
133738,"[]"
41950,"1010,bar"
41950,"5477,mistake"
41950,"9826,murder"
41950,"41153,meeting"
41950,"156478,boyfriend"
41950,"157344,phone"
41950,"199600,call"
41950,"199602,obscene"
297173,"[]"
212752,"5905,father"
212752,"34118,retrospective"
212752,"208542,life"
77852,"[]"
12638,"931,jealousy"
12638,"1422,boat"
12638,"1915,gibraltar"
12638,"9602,skipper"
12638,"41599,sailor"
62557,"[]"
219248,"[]"
14983,"293,female nudity"
14983,"5502,castration"
14983,"9826,murder"
14983,"11249,blood bath"
14983,"13006,torture"
14983,"14707,brutality"
14983,"14831,stabbing"
14983,"15129,vagina"
14983,"15359,dead woman"
14983,"34079,death"
14983,"172172,carver"
14983,"172190,written"
14983,"172193,head crushing"
169644,"12377,zombie"
87884,"293,female nudity"
87884,"10508,teacher"
128612,"[]"
83583,"[]"
199056,"6054,friendship"
199056,"18034,desert"
41342,"[]"
331737,"187056,woman director"
286372,"1930,kidnapping"
286372,"13130,teenager"
286372,"14707,brutality"
286372,"14819,violence"
286372,"162342,discovery"
337879,"[]"
338234,"[]"
215023,"[]"
188758,"11001,religion"
188758,"11925,domestic violence"
188758,"187056,woman director"
255798,"[]"
287689,"1488,tennis"
287689,"2848,tennis player"
287689,"6075,sport"
287689,"11800,mockumentary"
333594,"[]"
285783,"1228,1970s"
285783,"1418,skyscraper"
285783,"9672,based on true story"
285783,"156770,tightrope"
285783,"159334,planning"
285783,"161306,world trade center"
300671,"818,based on novel"
300671,"1376,assault rifle"
300671,"3070,mercenary"
300671,"5272,libya"
300671,"5565,biography"
300671,"9672,based on true story"
300671,"11115,heroism"
300671,"14601,explosion"
300671,"34061,american abroad"
300671,"34079,death"
300671,"209493,21st century"
300671,"214596,cia agent"
300671,"235476,u.s. ambassador"
324670,"6152,supernatural"
324670,"162365,military"
273169,"[]"
74645,"[]"
134679,"[]"
319167,"[]"
154980,"6165,historical figure"
277582,"345,monk"
277582,"187056,woman director"
156084,"657,fire"
343934,"13088,summer"
343934,"160961,lifeguard"
343934,"184406,staten island new york city"
66346,"222,schizophrenia"
66346,"5301,brother"
66346,"6259,psychopath"
66346,"14819,violence"
66346,"15127,killer"
66346,"210717,identical twins"
127856,"254,france"
127856,"1944,epilepsy"
127856,"5083,hysteria"
127856,"187056,woman director"
127856,"207928,19th century"
127856,"228523,inspired by true events"
48412,"339,submarine"
29964,"3030,nightmare"
29964,"9826,murder"
29964,"14819,violence"
104974,"10322,native american"
104974,"160583,western town"
159324,"1003,photographer"
159324,"8098,calendar"
88658,"[]"
308077,"[]"
348499,"211445,youtuber"
348507,"215580,patricide"
348528,"155876,reenactment"
62134,"1003,photographer"
62134,"4620,magazine"
62134,"6562,celebrity"
57311,"[]"
54627,"[]"
77000,"[]"
85038,"[]"
61940,"[]"
24168,"[]"
58444,"[]"
42679,"[]"
56041,"[]"
139504,"[]"
63190,"[]"
147868,"[]"
63365,"[]"
133788,"[]"
108664,"[]"
23509,"8680,ferrari"
23509,"18034,desert"
73869,"[]"
46128,"[]"
57713,"[]"
77944,"[]"
58518,"[]"
22182,"[]"
56844,"187056,woman director"
56014,"[]"
59570,"[]"
58453,"[]"
60650,"[]"
145872,"[]"
56400,"187056,woman director"
58531,"[]"
72057,"[]"
123375,"187056,woman director"
160844,"[]"
49850,"195402,film noir"
169692,"[]"
137315,"[]"
219067,"[]"
166262,"[]"
141810,"[]"
162282,"[]"
58013,"[]"
146364,"[]"
238705,"[]"
195544,"[]"
171826,"[]"
175116,"[]"
156547,"[]"
158182,"[]"
184681,"187056,woman director"
270479,"[]"
178915,"[]"
186982,"[]"
182415,"[]"
169069,"[]"
201010,"[]"
58204,"[]"
250219,"[]"
249457,"[]"
191820,"4344,musical"
191820,"8608,violinist"
153774,"187056,woman director"
262789,"[]"
24243,"983,brazilian"
24243,"187056,woman director"
247218,"[]"
231565,"[]"
197089,"131,italy"
197089,"4029,bourgeoisie"
197089,"8901,turin"
197089,"187056,woman director"
215628,"[]"
226936,"[]"
234356,"[]"
56853,"[]"
228290,"[]"
235208,"[]"
287935,"1329,canada"
287935,"1442,winter"
287935,"2526,human animal relationship"
287935,"6678,polar bear"
287935,"10468,bear"
287935,"214963,northern canada"
287935,"223378,animal rescue"
301272,"[]"
262785,"[]"
348544,"215583,lost colony"
38328,"[]"
57112,"[]"
